id,vertical,logical_category,subcategory,Param1,Param2,Param3,title,description,LocationName,city,region,price,image_url,url_item,ext_user_id,weborama_id,interests
2230366787,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Хрустальная ладья с мельхиоровой ручкой,Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,700.000000000000000,https://98.img.avito.st/640x480/11781896398.jpg,https://avito.ru/2230366787?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230137532,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Сахарница,Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно. Развожу два раза в неделю.  Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,150.000000000000000,https://18.img.avito.st/640x480/11700095818.jpg,https://avito.ru/2230137532?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2235474324,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Афганский казан 5л,"Афганский казан 5л   Афганский казан Rashko Baba 5л из алюминия.   Афганский казан работает по принципу скороварки. Подходит для всех видов плит кроме индукции. Можно использовать на открытом огне и на углях.  На крышке афганского казана расположены три клапана сброса давления. Толстые стенки (до 11 мм)   ---  Характеристика:  Высота-370 мм   Вес-2.9 кг   Реальный внутренний объем казана: на 2 л меньше (столько жидкости войдет в данный казан по горлышко). На упаковке производителя указан объем 5л , .Заполнять казан при готовке нужно на 2/3 объема, обязательно учитывайте это при выборе объема казана.  ☎Звоните или пишите   📌Наш адрес: ул. Моисеева 10, 2 этаж  🕙Работаем 10:00-19:00",Воронеж,Воронеж,Воронежская область,3490.000000000000000,https://94.img.avito.st/640x480/11676079894.jpg,https://avito.ru/2235474324?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230787726,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Ваза для цветов хрустальная,Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,800.000000000000000,https://13.img.avito.st/640x480/11815228713.jpg,https://avito.ru/2230787726?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230821458,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Чайный набор СССР,Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,1000.000000000000000,https://79.img.avito.st/640x480/11782063679.jpg,https://avito.ru/2230821458?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230240194,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Сахарница,"Высота 10 см, объём 100мл.  Смотрите много объявлений в моем профиле   При покупке от пятисот руб по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей",Воронеж,Воронеж,Воронежская область,300.000000000000000,https://58.img.avito.st/640x480/11781532758.jpg,https://avito.ru/2230240194?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230580898,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Хрустальная конфетница,Диаметр 20 см.  Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,800.000000000000000,https://04.img.avito.st/640x480/11815205704.jpg,https://avito.ru/2230580898?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2235566915,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Узбекский ляган 34 см,"Узбекский ляган 34 см   Ляган глубокий Риштанская Керамика 34 см  Ручная работа. Изготовлен из керамики (обожженная глина).   Рисунок узбекской посуды может отличатся от указанных изображений  Характеристика:   Высота: 4 см   Вес : 2 кг   Диаметр: 340 мм   ☎Звоните или пишите   📌Наш адрес: ул. Моисеева 10, 2 этаж  🕙Работаем 10:00-19:00",Воронеж,Воронеж,Воронежская область,800.000000000000000,https://19.img.avito.st/640x480/11678402019.jpg,https://avito.ru/2235566915?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2235283440,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Казан чугунный 8 литров и печь,"Казан чугунный 8 литров и печь   Казан узбекский 16 литров   Комплект, включающий в себя узбекский чугунный казан 16 л и печь разборная отлично подойдет для приготовления блюд на открытом воздухе.   Преимущества чугунного казана 8 литров из Узбекистана:   • Ровный отлив.   • Толстые стенки 8 мм.   • Удобные ручки по краям.   • Долговечность чугунной посуды, ее практически не возможно механически повредить.   • Чугун как металл имеет свойство долго нагреваться и долго остывать.   Характеристика:  Казан узбекский чугунный  Толщина стенок: 7-8 мм   Вес казана: 7.9 кг   Диаметр казана: 365 мм   Крышка в комплекте  ☎ Звоните или пишите   Находимся по адресу: г. Воронеж, ул. Моисеева 10, 2 этаж.   ⏱Работаем ежедневно без выходных с 10:00 до 19:00",Воронеж,Воронеж,Воронежская область,5190.000000000000000,https://03.img.avito.st/640x480/11678005203.jpg,https://avito.ru/2235283440?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2234981062,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Пчак узбекский,"Пчак узбекский   Узбекский нож  Пчак изготавливается вручную узбекскими мастерами. На один нож у мастера уходит до 3-5 часов работы. Лезвие пчака состоит из подшипниковой стали ШХ-15.  Характеристики:  Общая длина, мм - 280  Длина клинка, мм - 170  Толщина обуха , мм-2.7   Марка стали - ШХ15  Рукоять - оргстекло   Ножны - в комплекте чехол из кожзаменителя  ☎ Звоните или пишите   Находимся по адресу: г. Воронеж, ул. Моисеева 10, 2 этаж.   Работаем ежедневно без выходных с 10:00 до 19:00",Воронеж,Воронеж,Воронежская область,2190.000000000000000,https://37.img.avito.st/640x480/11677798437.jpg,https://avito.ru/2234981062?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2235217130,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Казан 12 литров с печью,"Казан 12 литров с печью   Казан узбекский 12 литров   Комплект, включающий в себя узбекский чугунный казан 12 л. и печь с трубой, отлично подойдет для приготовления блюд на открытом воздухе.   Преимущества чугунного казана 12 литров из Узбекистана:   • Ровный отлив.   • Толстые стенки 8 мм.   • Удобные ручки по краям.   • Долговечность чугунной посуды, ее практически не возможно механически повредить.   • Чугун как металл имеет свойство долго нагреваться и долго остывать.   Характеристика:  Казан узбекский чугунный  Толщина стенок: 7-8 мм   Вес казана: 13.049 кг   Диаметр казана: 42.1 см   Крышка в комплекте  ☎ Звоните или пишите   Находимся по адресу: г. Воронеж, ул. Моисеева 10, 2 этаж.   ⏱Работаем ежедневно без выходных с 10:00 до 19:00",Воронеж,Воронеж,Воронежская область,7490.000000000000000,https://23.img.avito.st/640x480/11689512523.jpg,https://avito.ru/2235217130?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
